Dispatch_id,Ticket_type,Order_type,Priority,Required_skill,Status,Street,City,County,State,Postal_code,Customer_latitude,Customer_longitude,Appointment_start_datetime,Appointment_end_datetime,Duration_min,Assigned_technician_id,Optimized_technician_id,Resolution_type,Optimization_status,Optimization_timestamp,Optimization_confidence
200003828,Order,install,Normal,Copper ONT installation,In Progress,3773 Oak St,San Diego,SAN DIEGO,CA,85013,32.813572,-117.08732,2025-12-07 15:15:00,2025-12-07 16:45:00,90,T900106,,,pending,,
200003829,Order,upgrade,Normal,Equipment upgrade,Pending,3813 Oak St,Dallas,DALLAS,TX,91616,32.845138,-96.919875,2026-01-30 09:45:00,2026-01-30 11:45:00,120,T900126,,,pending,,
200003830,Trouble,,Critical,Line repair,In Progress,1615 Washington St,San Antonio,SAN ANTONIO,TX,32448,29.499147,-98.297024,2026-01-31 10:00:00,2026-01-31 11:30:00,90,T900092,,,pending,,
200003831,Trouble,,Critical,Line repair,In Progress,9441 Washington St,Chicago,CHICAGO,IL,31444,41.77556,-87.89821,2025-12-26 08:30:00,2025-12-26 09:30:00,60,T900037,,,pending,,
200003832,Order,install,Normal,Copper ONT installation,Pending,9688 Main St,New York,NEW YORK,NY,68267,40.840106,-73.787897,2026-01-21 15:00:00,2026-01-21 17:00:00,120,T900013,,,pending,,
200003833,Trouble,,Low,Network support,Pending,6676 Elm St,Dallas,DALLAS,TX,77413,32.980306,-96.664706,2026-01-24 13:30:00,2026-01-24 15:00:00,90,T900121,,,pending,,
200003834,Trouble,,Critical,Line repair,In Progress,354 Elm St,Phoenix,PHOENIX,AZ,83191,33.405409,-111.78925,2026-01-02 12:30:00,2026-01-02 14:30:00,120,T900068,,,pending,,
200003835,Trouble,,Critical,Line repair,Pending,4822 Main St,Phoenix,PHOENIX,AZ,65829,33.385563,-112.204102,2025-12-19 10:00:00,2025-12-19 11:30:00,90,T900063,,,pending,,
200003836,Order,install,Normal,Fiber ONT installation,Pending,5898 Elm St,Chicago,CHICAGO,IL,82319,41.751757,-87.288553,2025-12-13 13:45:00,2025-12-13 14:45:00,60,T900034,,,pending,,
200003837,Trouble,,Low,Network support,Pending,7326 Washington St,Phoenix,PHOENIX,AZ,55217,33.761511,-112.006115,2025-11-15 08:30:00,2025-11-15 10:30:00,120,T900063,,,pending,,
200003838,Order,install,Normal,Copper ONT installation,Pending,298 Washington St,Houston,HOUSTON,TX,88958,29.535779,-95.225528,2026-01-10 09:00:00,2026-01-10 11:00:00,120,T900058,,,pending,,
200003839,Order,install,Normal,Copper ONT installation,In Progress,5478 Washington St,Austin,AUSTIN,TX,68396,30.465844,-97.554143,2025-12-28 15:00:00,2025-12-28 17:00:00,120,T900135,,,pending,,
200003840,Order,install,Normal,Copper ONT installation,Pending,6394 Washington St,Houston,HOUSTON,TX,12680,29.873417,-95.621041,2025-12-11 14:00:00,2025-12-11 14:30:00,30,T900049,,,pending,,
200003841,Trouble,,Low,Network support,Pending,2964 Main St,New York,NEW YORK,NY,95776,40.57638,-74.191373,2025-11-18 13:45:00,2025-11-18 15:45:00,120,T900013,,,pending,,
200003842,Order,upgrade,Normal,Equipment upgrade,In Progress,2602 Washington St,Houston,HOUSTON,TX,50235,29.8979,-95.106759,2025-11-19 12:45:00,2025-11-19 14:45:00,120,T900046,,,pending,,
200003843,Trouble,,Low,Network support,Pending,5011 Washington St,Houston,HOUSTON,TX,42819,29.842115,-95.445848,2025-12-23 11:30:00,2025-12-23 12:30:00,60,T900053,,,pending,,
200003844,Trouble,,Critical,Line repair,Pending,1113 Elm St,Philadelphia,PHILADELPHIA,PA,54643,40.163891,-75.200301,2025-12-04 14:45:00,2025-12-04 15:45:00,60,T900087,,,pending,,
200003845,Order,install,Normal,Fiber ONT installation,Pending,7984 Main St,New York,NEW YORK,NY,92063,41.055289,-74.32544,2025-12-14 11:15:00,2025-12-14 12:15:00,60,T900007,,,pending,,
200003846,Trouble,,Critical,Line repair,In Progress,1197 Oak St,Austin,AUSTIN,TX,40157,30.273712,-97.419826,2025-11-16 15:45:00,2025-11-16 16:15:00,30,T900136,,,pending,,
200003847,Order,install,Normal,Copper ONT installation,In Progress,9538 Washington St,San Diego,SAN DIEGO,CA,76946,32.707606,-117.445534,2025-11-19 13:30:00,2025-11-19 15:00:00,90,T900115,,,pending,,
200003848,Trouble,,Critical,Line repair,In Progress,8091 Washington St,Phoenix,PHOENIX,AZ,77481,33.599302,-112.398813,2026-01-18 13:30:00,2026-01-18 14:00:00,30,T900072,,,pending,,
200003849,Trouble,,Critical,Network troubleshooting,In Progress,7807 Washington St,Dallas,DALLAS,TX,77675,32.818841,-96.896036,2026-01-03 09:30:00,2026-01-03 10:00:00,30,T900127,,,pending,,
200003850,Order,install,Normal,Fiber ONT installation,Pending,9713 Elm St,New York,NEW YORK,NY,31350,40.966589,-73.935538,2025-12-21 12:30:00,2025-12-21 14:30:00,120,T900007,,,pending,,
200003851,Trouble,,Critical,Network troubleshooting,Pending,6289 Oak St,Chicago,CHICAGO,IL,32245,41.954111,-87.912109,2025-12-04 13:15:00,2025-12-04 14:15:00,60,T900040,,,pending,,
200003852,Trouble,,Critical,Line repair,In Progress,5714 Elm St,Chicago,CHICAGO,IL,18750,41.928989,-87.487183,2026-01-14 11:30:00,2026-01-14 13:00:00,90,T900042,,,pending,,
200003853,Trouble,,Critical,Line repair,In Progress,4214 Washington St,San Diego,SAN DIEGO,CA,30904,32.880008,-116.9784,2026-01-08 13:15:00,2026-01-08 13:45:00,30,T900110,,,pending,,
200003854,Trouble,,Critical,Network troubleshooting,In Progress,9849 Oak St,San Antonio,SAN ANTONIO,TX,35092,29.301961,-98.451009,2025-11-28 12:00:00,2025-11-28 13:30:00,90,T900093,,,pending,,
200003855,Order,install,Normal,Copper ONT installation,In Progress,7424 Elm St,San Diego,SAN DIEGO,CA,81469,32.579435,-116.930861,2026-01-05 15:00:00,2026-01-05 15:30:00,30,T900113,,,pending,,
200003856,Trouble,,Critical,Line repair,In Progress,8538 Oak St,Philadelphia,PHILADELPHIA,PA,19202,39.889955,-74.946366,2025-12-04 08:15:00,2025-12-04 09:45:00,90,T900089,,,pending,,
200003857,Order,install,Normal,Fiber ONT installation,Pending,1071 Main St,Austin,AUSTIN,TX,71497,29.945425,-97.498689,2025-12-20 12:30:00,2025-12-20 14:30:00,120,T900143,,,pending,,
200003858,Order,upgrade,Normal,Equipment upgrade,In Progress,7361 Elm St,Austin,AUSTIN,TX,68965,30.30296,-97.401515,2025-12-17 15:30:00,2025-12-17 17:30:00,120,T900149,,,pending,,
200003859,Trouble,,Critical,Network troubleshooting,Pending,8004 Elm St,Dallas,DALLAS,TX,30773,32.449284,-97.071204,2026-01-30 09:30:00,2026-01-30 10:00:00,30,T900130,,,pending,,
200003860,Order,install,Normal,Copper ONT installation,Pending,3225 Elm St,Los Angeles,LOS ANGELES,CA,38802,34.097723,-117.914417,2025-12-18 14:15:00,2025-12-18 16:15:00,120,T900025,,,pending,,
200003861,Order,install,Normal,Fiber ONT installation,In Progress,2159 Washington St,Houston,HOUSTON,TX,12950,29.403109,-95.534196,2025-12-11 11:30:00,2025-12-11 13:00:00,90,T900054,,,pending,,
200003862,Order,install,Normal,Fiber ONT installation,In Progress,1249 Washington St,Dallas,DALLAS,TX,99429,33.023199,-96.539329,2026-01-15 12:45:00,2026-01-15 13:15:00,30,T900123,,,pending,,
200003863,Trouble,,Critical,Network troubleshooting,In Progress,9199 Oak St,San Diego,SAN DIEGO,CA,98616,32.390444,-117.241107,2025-11-13 11:00:00,2025-11-13 11:30:00,30,T900116,,,pending,,
200003864,Order,install,Normal,Fiber ONT installation,In Progress,9987 Main St,San Diego,SAN DIEGO,CA,46096,32.539272,-117.305763,2025-11-15 11:45:00,2025-11-15 12:45:00,60,T900106,,,pending,,
200003865,Trouble,,Low,Network support,In Progress,1155 Elm St,Philadelphia,PHILADELPHIA,PA,61633,40.050495,-75.03653,2025-12-31 08:15:00,2025-12-31 10:15:00,120,T900084,,,pending,,
200003866,Trouble,,Critical,Line repair,Pending,8132 Elm St,Dallas,DALLAS,TX,62498,32.856449,-96.720814,2025-12-16 16:30:00,2025-12-16 17:00:00,30,T900124,,,pending,,
200003867,Trouble,,Low,Network support,Pending,5496 Washington St,Phoenix,PHOENIX,AZ,62546,33.680323,-112.134639,2025-11-13 13:30:00,2025-11-13 15:30:00,120,T900064,,,pending,,
200003868,Order,install,Normal,Fiber ONT installation,In Progress,397 Elm St,San Diego,SAN DIEGO,CA,31572,32.975159,-117.462322,2025-12-17 11:15:00,2025-12-17 12:15:00,60,T900115,,,pending,,
200003869,Order,install,Normal,Fiber ONT installation,In Progress,9246 Main St,New York,NEW YORK,NY,54528,40.506165,-74.170843,2025-12-08 13:30:00,2025-12-08 14:00:00,30,T900006,,,pending,,
200003870,Trouble,,Critical,Network troubleshooting,In Progress,7179 Elm St,Los Angeles,LOS ANGELES,CA,30150,34.276175,-118.007164,2026-01-16 16:45:00,2026-01-16 18:45:00,120,T900026,,,pending,,
200003871,Order,upgrade,Normal,Equipment upgrade,Pending,9632 Elm St,Chicago,CHICAGO,IL,96553,41.798291,-87.81108,2025-11-21 13:15:00,2025-11-21 14:15:00,60,T900038,,,pending,,
200003872,Trouble,,Critical,Line repair,Pending,3235 Oak St,Austin,AUSTIN,TX,77226,30.270883,-98.064296,2026-01-21 11:00:00,2026-01-21 12:00:00,60,T900136,,,pending,,
200003873,Trouble,,Critical,Network troubleshooting,In Progress,6812 Elm St,Chicago,CHICAGO,IL,85739,41.894299,-87.703366,2025-12-02 16:30:00,2025-12-02 17:30:00,60,T900033,,,pending,,
200003874,Order,upgrade,Normal,Equipment upgrade,Pending,9342 Main St,Dallas,DALLAS,TX,67882,33.019681,-96.873199,2025-12-25 13:00:00,2025-12-25 13:30:00,30,T900134,,,pending,,
200003875,Trouble,,Low,Network support,In Progress,9417 Main St,Dallas,DALLAS,TX,27988,33.0379,-96.861777,2026-01-15 16:15:00,2026-01-15 17:45:00,90,T900120,,,pending,,
200003876,Trouble,,Low,Network support,In Progress,4753 Elm St,New York,NEW YORK,NY,16088,40.750418,-73.694141,2026-01-08 11:15:00,2026-01-08 12:45:00,90,T900000,,,pending,,
200003877,Order,upgrade,Normal,Equipment upgrade,Pending,9512 Washington St,Philadelphia,PHILADELPHIA,PA,93517,40.044355,-75.07856,2025-11-16 08:30:00,2025-11-16 09:30:00,60,T900080,,,pending,,
200003878,Order,upgrade,Normal,Equipment upgrade,Pending,1855 Oak St,San Diego,SAN DIEGO,CA,58714,32.747565,-117.377157,2025-12-23 08:15:00,2025-12-23 09:45:00,90,T900112,,,pending,,
200003879,Order,install,Normal,Fiber ONT installation,Pending,3850 Oak St,Phoenix,PHOENIX,AZ,36787,33.224531,-111.857158,2025-11-21 16:45:00,2025-11-21 17:45:00,60,T900066,,,pending,,
200003880,Trouble,,Critical,Network troubleshooting,In Progress,3904 Elm St,Dallas,DALLAS,TX,65789,32.421247,-97.033045,2025-12-10 10:00:00,2025-12-10 12:00:00,120,T900127,,,pending,,
200003881,Trouble,,Critical,Network troubleshooting,Pending,1093 Washington St,Dallas,DALLAS,TX,68264,32.4554,-96.561886,2025-12-04 10:45:00,2025-12-04 12:15:00,90,T900127,,,pending,,
200003882,Trouble,,Low,Network support,In Progress,8110 Oak St,Chicago,CHICAGO,IL,85355,42.164586,-87.559813,2025-12-26 08:15:00,2025-12-26 09:15:00,60,T900039,,,pending,,
200003883,Order,install,Normal,Copper ONT installation,Pending,864 Elm St,Los Angeles,LOS ANGELES,CA,70068,33.702619,-118.079119,2026-01-30 10:30:00,2026-01-30 11:00:00,30,T900018,,,pending,,
200003884,Trouble,,Low,Network support,In Progress,2433 Elm St,Chicago,CHICAGO,IL,74166,42.213069,-87.336676,2026-01-26 10:30:00,2026-01-26 11:00:00,30,T900041,,,pending,,
200003885,Order,upgrade,Normal,Equipment upgrade,Pending,3063 Elm St,San Antonio,SAN ANTONIO,TX,59089,29.566956,-98.804431,2025-12-07 10:00:00,2025-12-07 12:00:00,120,T900090,,,pending,,
200003886,Order,upgrade,Normal,Equipment upgrade,Pending,5980 Main St,Chicago,CHICAGO,IL,72590,42.027341,-87.273506,2025-12-01 08:00:00,2025-12-01 08:30:00,30,T900040,,,pending,,
200003887,Order,install,Normal,Fiber ONT installation,Pending,6439 Elm St,Dallas,DALLAS,TX,85293,32.816209,-96.634556,2026-01-01 15:00:00,2026-01-01 17:00:00,120,T900123,,,pending,,
200003888,Order,install,Normal,Copper ONT installation,Pending,9667 Main St,San Diego,SAN DIEGO,CA,29083,32.6273,-117.163218,2025-12-30 09:15:00,2025-12-30 10:45:00,90,T900106,,,pending,,
200003889,Order,install,Normal,Copper ONT installation,In Progress,439 Washington St,San Diego,SAN DIEGO,CA,75088,32.852118,-117.110448,2026-01-10 09:00:00,2026-01-10 10:00:00,60,T900111,,,pending,,
200003890,Order,install,Normal,Copper ONT installation,In Progress,6657 Main St,Austin,AUSTIN,TX,58032,29.988418,-97.531659,2026-01-09 09:45:00,2026-01-09 10:15:00,30,T900135,,,pending,,
200003891,Order,upgrade,Normal,Equipment upgrade,Pending,4065 Elm St,Dallas,DALLAS,TX,85706,32.884281,-96.50983,2025-11-12 09:15:00,2025-11-12 10:45:00,90,T900133,,,pending,,
200003892,Trouble,,Critical,Network troubleshooting,Pending,1213 Main St,Austin,AUSTIN,TX,94331,30.589619,-97.599252,2025-11-21 12:30:00,2025-11-21 13:30:00,60,T900148,,,pending,,
200003893,Order,upgrade,Normal,Equipment upgrade,In Progress,9871 Main St,Houston,HOUSTON,TX,49417,29.951625,-95.084039,2026-01-30 11:45:00,2026-01-30 13:15:00,90,T900056,,,pending,,
200003894,Order,install,Normal,Copper ONT installation,Pending,2544 Main St,Philadelphia,PHILADELPHIA,PA,83132,39.882996,-75.290517,2026-01-30 09:30:00,2026-01-30 10:00:00,30,T900085,,,pending,,
200003895,Order,install,Normal,Copper ONT installation,In Progress,8949 Washington St,Chicago,CHICAGO,IL,56584,41.971934,-87.60006,2025-12-04 15:15:00,2025-12-04 16:15:00,60,T900043,,,pending,,
200003896,Order,install,Normal,Fiber ONT installation,In Progress,5366 Elm St,Philadelphia,PHILADELPHIA,PA,33464,39.697743,-74.964707,2025-12-06 11:30:00,2025-12-06 12:00:00,30,T900089,,,pending,,
200003897,Trouble,,Low,Network support,Pending,9083 Washington St,Dallas,DALLAS,TX,90795,32.855402,-96.554552,2026-01-03 15:00:00,2026-01-03 16:00:00,60,T900133,,,pending,,
200003898,Order,install,Normal,Fiber ONT installation,Pending,6173 Elm St,New York,NEW YORK,NY,83139,40.597548,-74.344673,2026-01-30 15:15:00,2026-01-30 16:45:00,90,T900009,,,pending,,
200003899,Trouble,,Low,Network support,In Progress,4350 Washington St,Phoenix,PHOENIX,AZ,52599,33.709164,-112.369912,2025-12-03 14:45:00,2025-12-03 16:45:00,120,T900065,,,pending,,
200003900,Trouble,,Critical,Line repair,In Progress,5771 Main St,Dallas,DALLAS,TX,57925,33.059333,-96.521399,2026-01-11 11:15:00,2026-01-11 13:15:00,120,T900126,,,pending,,
200003901,Order,install,Normal,Fiber ONT installation,In Progress,7222 Elm St,Los Angeles,LOS ANGELES,CA,26118,34.185913,-118.115306,2025-12-13 15:45:00,2025-12-13 16:15:00,30,T900028,,,pending,,
200003902,Trouble,,Critical,Line repair,In Progress,5970 Washington St,Philadelphia,PHILADELPHIA,PA,70332,39.966257,-74.949975,2025-11-28 16:45:00,2025-11-28 18:15:00,90,T900087,,,pending,,
200003903,Order,upgrade,Normal,Equipment upgrade,In Progress,714 Oak St,Los Angeles,LOS ANGELES,CA,12500,33.809005,-118.252626,2025-12-07 16:15:00,2025-12-07 17:45:00,90,T900025,,,pending,,
200003904,Order,install,Normal,Fiber ONT installation,Pending,2696 Elm St,Los Angeles,LOS ANGELES,CA,16732,34.41245,-118.288708,2025-12-01 12:45:00,2025-12-01 14:15:00,90,T900023,,,pending,,
200003905,Trouble,,Critical,Line repair,In Progress,5599 Elm St,Philadelphia,PHILADELPHIA,PA,30333,39.973946,-74.996413,2025-12-07 11:00:00,2025-12-07 11:30:00,30,T900081,,,pending,,
200003906,Order,install,Normal,Copper ONT installation,In Progress,8513 Elm St,New York,NEW YORK,NY,93766,40.370733,-74.206803,2026-01-08 14:30:00,2026-01-08 15:00:00,30,T900013,,,pending,,
200003907,Trouble,,Critical,Line repair,In Progress,573 Main St,Chicago,CHICAGO,IL,68477,41.898238,-87.816225,2026-01-11 14:00:00,2026-01-11 16:00:00,120,T900042,,,pending,,
200003908,Trouble,,Low,Network support,In Progress,7330 Oak St,Los Angeles,LOS ANGELES,CA,54775,34.172154,-118.343032,2025-12-18 14:00:00,2025-12-18 15:00:00,60,T900028,,,pending,,
200003909,Trouble,,Low,Network support,In Progress,6523 Elm St,Los Angeles,LOS ANGELES,CA,65789,33.90725,-118.274626,2025-11-20 11:45:00,2025-11-20 12:15:00,30,T900024,,,pending,,
200003910,Order,install,Normal,Fiber ONT installation,In Progress,5693 Elm St,New York,NEW YORK,NY,29745,40.364619,-73.88435,2026-01-08 08:45:00,2026-01-08 10:15:00,90,T900006,,,pending,,
200003911,Trouble,,Critical,Network troubleshooting,In Progress,439 Washington St,Dallas,DALLAS,TX,77196,32.709074,-97.105153,2025-12-04 14:15:00,2025-12-04 15:15:00,60,T900127,,,pending,,
200003912,Trouble,,Critical,Line repair,Pending,9623 Main St,Phoenix,PHOENIX,AZ,45856,33.70516,-111.924932,2025-12-07 12:00:00,2025-12-07 12:30:00,30,T900074,,,pending,,
200003913,Order,install,Normal,Copper ONT installation,In Progress,5735 Oak St,Philadelphia,PHILADELPHIA,PA,15531,40.293304,-75.09361,2025-12-16 12:45:00,2025-12-16 14:45:00,120,T900085,,,pending,,
200003914,Order,install,Normal,Fiber ONT installation,Pending,4491 Oak St,Los Angeles,LOS ANGELES,CA,73578,33.724689,-118.520122,2025-12-28 10:00:00,2025-12-28 10:30:00,30,T900017,,,pending,,
200003915,Order,install,Normal,Fiber ONT installation,In Progress,6141 Elm St,Philadelphia,PHILADELPHIA,PA,60552,40.090839,-75.215501,2025-12-28 12:15:00,2025-12-28 13:45:00,90,T900081,,,pending,,
200003916,Trouble,,Critical,Network troubleshooting,In Progress,3768 Main St,Chicago,CHICAGO,IL,36016,42.181491,-87.347809,2026-01-09 14:15:00,2026-01-09 15:15:00,60,T900041,,,pending,,
200003917,Order,install,Normal,Copper ONT installation,Pending,2991 Main St,Austin,AUSTIN,TX,42799,30.427383,-97.747211,2025-11-18 14:45:00,2025-11-18 16:45:00,120,T900138,,,pending,,
200003918,Order,install,Normal,Fiber ONT installation,Pending,3951 Main St,Phoenix,PHOENIX,AZ,19449,33.758763,-112.169882,2025-12-18 11:00:00,2025-12-18 12:00:00,60,T900065,,,pending,,
200003919,Trouble,,Low,Network support,Pending,452 Washington St,Austin,AUSTIN,TX,69038,30.006295,-97.400781,2026-01-03 16:00:00,2026-01-03 17:00:00,60,T900137,,,pending,,
200003920,Order,install,Normal,Fiber ONT installation,Pending,4116 Washington St,New York,NEW YORK,NY,19374,40.713866,-74.129571,2025-12-14 14:15:00,2025-12-14 14:45:00,30,T900007,,,pending,,
200003921,Trouble,,Low,Network support,In Progress,5221 Washington St,Austin,AUSTIN,TX,44342,30.16348,-97.553703,2025-12-23 09:45:00,2025-12-23 11:15:00,90,T900137,,,pending,,
200003922,Trouble,,Critical,Network troubleshooting,In Progress,6033 Elm St,Phoenix,PHOENIX,AZ,33475,33.496525,-111.821117,2026-01-31 13:00:00,2026-01-31 15:00:00,120,T900071,,,pending,,
200003923,Trouble,,Critical,Line repair,Pending,7848 Elm St,Dallas,DALLAS,TX,64408,32.839042,-96.584055,2026-01-16 09:30:00,2026-01-16 10:00:00,30,T900124,,,pending,,
200003924,Trouble,,Critical,Line repair,Pending,8952 Oak St,New York,NEW YORK,NY,76062,40.768281,-73.894621,2025-11-16 12:30:00,2025-11-16 14:00:00,90,T900000,,,pending,,
200003925,Order,install,Normal,Copper ONT installation,In Progress,6068 Elm St,Houston,HOUSTON,TX,25527,30.031546,-95.509127,2025-11-15 15:45:00,2025-11-15 16:15:00,30,T900055,,,pending,,
200003926,Trouble,,Critical,Line repair,In Progress,5138 Elm St,Los Angeles,LOS ANGELES,CA,97593,34.105351,-118.431928,2026-01-02 10:30:00,2026-01-02 11:30:00,60,T900028,,,pending,,
200003927,Order,install,Normal,Fiber ONT installation,Pending,9765 Main St,Philadelphia,PHILADELPHIA,PA,93857,39.791203,-74.814725,2026-01-21 14:45:00,2026-01-21 16:15:00,90,T900089,,,pending,,
200003928,Order,install,Normal,Fiber ONT installation,In Progress,8966 Elm St,San Diego,SAN DIEGO,CA,70434,33.068674,-117.261579,2026-01-23 13:45:00,2026-01-23 14:45:00,60,T900108,,,pending,,
200003929,Trouble,,Low,Network support,Pending,2244 Washington St,Chicago,CHICAGO,IL,26830,42.18336,-87.550084,2025-11-18 14:00:00,2025-11-18 14:30:00,30,T900042,,,pending,,
200003930,Trouble,,Critical,Line repair,In Progress,7258 Oak St,San Antonio,SAN ANTONIO,TX,97135,29.413962,-98.358322,2025-12-11 13:30:00,2025-12-11 14:30:00,60,T900100,,,pending,,
200003931,Trouble,,Critical,Line repair,Pending,7550 Washington St,New York,NEW YORK,NY,36681,40.567584,-73.680232,2025-11-25 11:45:00,2025-11-25 13:15:00,90,T900003,,,pending,,
200003932,Trouble,,Critical,Network troubleshooting,In Progress,200 Oak St,Los Angeles,LOS ANGELES,CA,75385,33.724295,-118.526457,2025-11-20 16:45:00,2025-11-20 17:45:00,60,T900027,,,pending,,
200003933,Trouble,,Critical,Network troubleshooting,Pending,4988 Oak St,San Diego,SAN DIEGO,CA,64382,32.420265,-116.996161,2025-12-06 08:30:00,2025-12-06 09:30:00,60,T900116,,,pending,,
200003934,Trouble,,Critical,Network troubleshooting,In Progress,1955 Elm St,San Diego,SAN DIEGO,CA,16836,32.663393,-117.258504,2025-12-01 16:15:00,2025-12-01 18:15:00,120,T900116,,,pending,,
200003935,Order,install,Normal,Copper ONT installation,In Progress,2788 Washington St,New York,NEW YORK,NY,70826,41.041838,-74.286477,2025-12-11 14:45:00,2025-12-11 15:45:00,60,T900004,,,pending,,
200003936,Order,install,Normal,Fiber ONT installation,Pending,313 Oak St,Chicago,CHICAGO,IL,49122,42.160854,-87.380623,2026-01-30 10:00:00,2026-01-30 11:30:00,90,T900034,,,pending,,
