Dispatch_id,Ticket_type,Order_type,Priority,Required_skill,Status,Street,City,County,State,Postal_code,Customer_latitude,Customer_longitude,Appointment_start_datetime,Appointment_end_datetime,Duration_min,Assigned_technician_id,Optimized_technician_id,Resolution_type,Optimization_status,Optimization_timestamp,Optimization_confidence,Appointment_start_time,Appointment_date,Initial_confidence,Initial_success_prob,Initial_predicted_duration_min,Initial_workload_ratio,Initial_distance_km,Predicted_success_prob,Optimized_predicted_duration_min,Fallback_level,Optimized_workload_ratio,Optimized_distance_km,Confidence_improvement,Success_prob_improvement,Duration_change,Workload_ratio_change,Distance_change_km
200000350,Trouble,,Critical,Line repair,Pending,4542 Main St,Chicago,CHICAGO,IL,59795,41.63579,-87.892456,2025-11-21 09:00:00,2025-11-21 10:30:00,90,T900033,T900032,,completed,2025-11-19 10:41:53,0.294,2025-11-21 09:00:00,2025-11-21,0.438,0.573,48.1,0.5,30.18,0.542,37.6,ml_based,0.6,44.1,-0.14400000000000002,-0.030999999999999917,-10.5,0.09999999999999998,13.920000000000002
200000351,Order,upgrade,Normal,Equipment upgrade,Pending,1528 Washington St,San Diego,SAN DIEGO,CA,21268,32.75535,-117.01224,2026-01-06 15:00:00,2026-01-06 16:00:00,60,T900105,T900112,,completed,2025-11-19 10:41:53,0.0,2026-01-06 15:00:00,2026-01-06,0.047,0.525,66.6,1.0,46.09,0.477,64.2,ml_based,1.0,39.47,-0.047,-0.04800000000000004,-2.3999999999999915,0.0,-6.6200000000000045
200000352,Trouble,,Critical,Network troubleshooting,In Progress,1763 Oak St,Chicago,CHICAGO,IL,13901,41.58993,-87.43007,2025-11-28 10:15:00,2025-11-28 12:15:00,120,T900040,T900031,,completed,2025-11-19 10:41:53,0.711,2025-11-28 10:15:00,2025-11-28,0.0,0.535,53.2,1.0,63.07,0.541,43.0,ml_based,0.625,7.58,0.711,0.006000000000000005,-10.200000000000003,-0.375,-55.49
200000353,Trouble,,Critical,Line repair,Pending,768 Oak St,Dallas,DALLAS,TX,15780,33.037262,-97.041435,2025-12-11 12:00:00,2025-12-11 12:30:00,30,T900133,T900129,,completed,2025-11-19 10:41:53,0.108,2025-12-11 12:00:00,2025-12-11,0.255,0.615,56.7,0.571,43.06,0.543,64.9,ml_based,1.0,50.61,-0.14700000000000002,-0.07199999999999995,8.200000000000003,0.42900000000000005,7.549999999999997
200000354,Trouble,,Low,Network support,Pending,5329 Oak St,New York,NEW YORK,NY,79719,40.88029,-73.901115,2026-01-15 11:00:00,2026-01-15 12:30:00,90,T900004,T900004,,completed,2025-11-19 10:41:53,0.184,2026-01-15 11:00:00,2026-01-15,0.345,0.594,61.8,0.75,29.56,0.546,61.8,ml_based,1.0,29.56,-0.16099999999999998,-0.04799999999999993,0.0,0.25,0.0
200000355,Order,upgrade,Normal,Equipment upgrade,In Progress,3549 Washington St,San Antonio,SAN ANTONIO,TX,76074,29.647598,-98.643486,2025-12-12 14:30:00,2025-12-12 16:00:00,90,T900103,T900104,,completed,2025-11-19 10:41:53,0.531,2025-12-12 14:30:00,2025-12-12,0.489,0.535,57.6,0.714,18.77,0.629,47.6,ml_based,0.857,12.09,0.04200000000000004,0.09399999999999997,-10.0,0.14300000000000002,-6.68
200000356,Order,install,Normal,Copper ONT installation,Pending,2733 Washington St,Phoenix,PHOENIX,AZ,70444,33.52015,-112.19857,2025-11-26 12:15:00,2025-11-26 13:45:00,90,T900067,T900061,,completed,2025-11-19 10:41:53,0.553,2025-11-26 12:15:00,2025-11-26,0.57,0.596,52.4,0.625,15.01,0.505,49.8,ml_based,1.0,4.76,-0.016999999999999904,-0.09099999999999997,-2.6000000000000014,0.375,-10.25
200000357,Order,upgrade,Normal,Equipment upgrade,Pending,3111 Main St,San Diego,SAN DIEGO,CA,38085,32.7867,-116.87893,2025-12-14 16:15:00,2025-12-14 17:45:00,90,T900119,T900107,,completed,2025-11-19 10:41:53,0.171,2025-12-14 16:15:00,2025-12-14,0.403,0.637,69.8,0.571,30.7,0.467,61.0,ml_based,0.571,22.47,-0.232,-0.16999999999999998,-8.799999999999997,0.0,-8.23
200000358,Trouble,,Critical,Network troubleshooting,In Progress,9806 Washington St,San Antonio,SAN ANTONIO,TX,42670,29.081802,-98.37902,2025-12-20 15:45:00,2025-12-20 16:15:00,30,T900091,T900094,,completed,2025-11-19 10:41:53,0.3,2025-12-20 15:45:00,2025-12-20,0.069,0.489,62.3,1.0,44.29,0.616,67.5,ml_based,0.25,67.79,0.23099999999999998,0.127,5.200000000000003,-0.75,23.500000000000007
200000359,Order,upgrade,Normal,Equipment upgrade,Pending,5785 Washington St,Houston,HOUSTON,TX,58574,29.857603,-95.3136,2025-12-11 16:00:00,2025-12-11 16:30:00,30,T900053,T900053,,completed,2025-11-19 10:41:53,0.173,2025-12-11 16:00:00,2025-12-11,0.539,0.729,59.7,0.375,25.89,0.57,59.7,ml_based,1.125,25.89,-0.36600000000000005,-0.15900000000000003,0.0,0.75,0.0
200000360,Order,upgrade,Normal,Equipment upgrade,In Progress,3581 Elm St,Dallas,DALLAS,TX,38472,32.82878,-96.74773,2025-12-25 11:30:00,2025-12-25 13:00:00,90,T900131,T900121,,completed,2025-11-19 10:41:53,0.048,2025-12-25 11:30:00,2025-12-25,0.359,0.647,72.6,0.571,34.37,0.541,54.1,ml_based,1.143,20.9,-0.311,-0.10599999999999998,-18.499999999999993,0.5720000000000001,-13.469999999999999
200000361,Trouble,,Critical,Line repair,In Progress,9499 Elm St,Philadelphia,PHILADELPHIA,PA,90578,39.59977,-75.20969,2025-12-13 12:30:00,2025-12-13 13:00:00,30,T900087,T900081,,completed,2025-11-19 10:41:53,0.509,2025-12-13 12:30:00,2025-12-13,0.333,0.731,55.4,0.167,68.62,0.628,57.1,ml_based,0.6,28.7,0.176,-0.10299999999999998,1.7000000000000028,0.43299999999999994,-39.92
200000362,Trouble,,Low,Network support,In Progress,6695 Oak St,New York,NEW YORK,NY,11725,40.63468,-74.18289,2026-01-11 16:15:00,2026-01-11 16:45:00,30,T900004,T900014,,completed,2025-11-19 10:41:53,0.431,2026-01-11 16:15:00,2026-01-11,0.245,0.594,52.5,0.75,37.88,0.531,69.9,ml_based,1.0,18.26,0.186,-0.06299999999999994,17.400000000000006,0.25,-19.62
200000363,Trouble,,Critical,Line repair,Pending,2474 Main St,Dallas,DALLAS,TX,45267,33.018257,-96.45947,2025-11-25 08:30:00,2025-11-25 10:30:00,120,T900132,T900132,,completed,2025-11-19 10:41:53,0.315,2025-11-25 08:30:00,2025-11-25,0.539,0.661,64.8,0.0,38.45,0.543,64.8,ml_based,0.75,38.45,-0.22400000000000003,-0.118,0.0,0.75,0.0
200000364,Trouble,,Low,Network support,Pending,3843 Elm St,Dallas,DALLAS,TX,21107,32.67915,-96.46661,2026-01-08 15:45:00,2026-01-08 17:15:00,90,T900126,T900123,,completed,2025-11-19 10:41:53,0.269,2026-01-08 15:45:00,2026-01-08,0.018,0.562,57.6,1.0,48.5,0.501,49.7,ml_based,1.0,40.27,0.251,-0.061000000000000054,-7.899999999999999,0.0,-8.229999999999997
200000365,Trouble,,Critical,Line repair,Pending,4333 Main St,Austin,AUSTIN,TX,70664,30.211958,-97.5313,2025-12-04 08:45:00,2025-12-04 10:45:00,120,T900145,T900135,,completed,2025-11-19 10:41:53,0.044,2025-12-04 08:45:00,2025-12-04,0.491,0.583,69.8,0.75,17.43,0.504,73.5,ml_based,1.0,33.88,-0.447,-0.07899999999999996,3.700000000000003,0.25,16.450000000000003
200000366,Order,install,Normal,Fiber ONT installation,Pending,1818 Main St,Philadelphia,PHILADELPHIA,PA,52904,40.11066,-74.9574,2025-11-16 08:15:00,2025-11-16 09:45:00,90,T900089,T900079,,completed,2025-11-19 10:41:53,0.281,2025-11-16 08:15:00,2025-11-16,0.803,0.57,48.0,0.429,2.11,0.608,57.5,ml_based,0.8,35.6,-0.522,0.038000000000000034,9.5,0.37100000000000005,33.49
200000367,Trouble,,Critical,Line repair,In Progress,4676 Washington St,Houston,HOUSTON,TX,27154,29.72629,-95.59812,2025-12-19 11:45:00,2025-12-19 13:45:00,120,T900059,T900046,,completed,2025-11-19 10:41:53,0.515,2025-12-19 11:45:00,2025-12-19,0.43,0.628,59.3,0.5,30.79,0.571,60.4,ml_based,0.875,12.97,0.08500000000000002,-0.05700000000000005,1.1000000000000014,0.375,-17.82
200000368,Order,upgrade,Normal,Equipment upgrade,Pending,4738 Main St,Dallas,DALLAS,TX,79588,32.611607,-96.875145,2025-12-07 08:30:00,2025-12-07 09:30:00,60,T900128,T900128,,completed,2025-11-19 10:41:53,0.245,2025-12-07 08:30:00,2025-12-07,0.504,0.636,63.4,0.4,28.02,0.525,63.4,ml_based,1.0,28.02,-0.259,-0.11099999999999999,0.0,0.6,0.0
200000369,Trouble,,Critical,Line repair,In Progress,3256 Main St,Chicago,CHICAGO,IL,93746,41.58526,-87.4334,2025-12-10 08:45:00,2025-12-10 10:15:00,90,T900037,T900034,,completed,2025-11-19 10:41:53,0.088,2025-12-10 08:45:00,2025-12-10,0.821,0.764,60.3,0.25,6.61,0.54,55.6,ml_based,1.125,55.91,-0.733,-0.22399999999999998,-4.699999999999996,0.875,49.3
200000370,Order,install,Normal,Copper ONT installation,In Progress,1463 Main St,Philadelphia,PHILADELPHIA,PA,17998,40.227795,-75.250656,2025-12-19 09:15:00,2025-12-19 11:15:00,120,T900076,T900084,,completed,2025-11-19 10:41:53,0.627,2025-12-19 09:15:00,2025-12-19,0.41,0.593,57.9,0.6,29.18,0.616,41.1,ml_based,0.667,10.18,0.21700000000000003,0.02300000000000002,-16.799999999999997,0.06700000000000006,-19.0
200000371,Order,install,Normal,Fiber ONT installation,Pending,8876 Washington St,Chicago,CHICAGO,IL,85622,41.769306,-87.75342,2026-01-28 11:30:00,2026-01-28 13:30:00,120,T900042,T900038,,completed,2025-11-19 10:41:53,0.463,2026-01-28 11:30:00,2026-01-28,0.398,0.704,63.6,0.5,33.5,0.536,37.4,ml_based,1.0,10.52,0.065,-0.16799999999999993,-26.200000000000003,0.5,-22.98
200000372,Trouble,,Critical,Network troubleshooting,In Progress,7064 Elm St,Philadelphia,PHILADELPHIA,PA,33909,40.185673,-75.23246,2025-11-18 12:45:00,2025-11-18 13:15:00,30,T900077,T900088,,completed,2025-11-19 10:41:53,0.429,2025-11-18 12:45:00,2025-11-18,0.847,0.66,35.4,0.0,12.74,0.615,43.3,ml_based,0.429,35.2,-0.418,-0.04500000000000004,7.899999999999999,0.429,22.46
200000373,Trouble,,Low,Network support,In Progress,3096 Elm St,San Diego,SAN DIEGO,CA,79086,32.661396,-117.503746,2026-01-01 11:30:00,2026-01-01 12:00:00,30,T900114,T900107,,completed,2025-11-19 10:41:53,0.202,2026-01-01 11:30:00,2026-01-01,0.087,0.543,48.9,1.0,42.78,0.449,74.6,ml_based,0.714,39.29,0.11500000000000002,-0.09400000000000003,25.699999999999996,-0.28600000000000003,-3.490000000000002
200000374,Trouble,,Critical,Network troubleshooting,In Progress,2671 Washington St,Houston,HOUSTON,TX,85136,29.792105,-95.34936,2026-01-26 16:30:00,2026-01-26 17:00:00,30,T900052,T900057,,completed,2025-11-19 10:41:53,0.361,2026-01-26 16:30:00,2026-01-26,0.383,0.547,73.0,0.857,22.85,0.567,75.0,ml_based,1.143,11.17,-0.02200000000000002,0.019999999999999907,2.0,0.28600000000000003,-11.680000000000001
200000375,Order,install,Normal,Fiber ONT installation,Pending,5828 Main St,Chicago,CHICAGO,IL,48284,41.873886,-87.826485,2025-11-19 14:45:00,2025-11-19 16:15:00,90,T900033,T900043,,completed,2025-11-19 10:41:53,0.256,2025-11-19 14:45:00,2025-11-19,0.567,0.601,39.8,0.5,19.38,0.543,47.2,ml_based,1.0,29.1,-0.31099999999999994,-0.05799999999999994,7.400000000000006,0.5,9.720000000000002
200000376,Trouble,,Critical,Network troubleshooting,In Progress,891 Washington St,Phoenix,PHOENIX,AZ,73151,33.754646,-112.427086,2026-01-17 10:30:00,2026-01-17 12:00:00,90,T900069,T900066,,completed,2025-11-19 10:41:53,0.14,2026-01-17 10:30:00,2026-01-17,0.05,0.559,65.2,0.875,63.82,0.513,64.3,ml_based,0.75,63.12,0.09000000000000001,-0.04600000000000004,-0.9000000000000057,-0.125,-0.7000000000000028
200000377,Trouble,,Critical,Network troubleshooting,In Progress,4151 Oak St,Los Angeles,LOS ANGELES,CA,44885,33.740837,-118.47486,2026-01-14 10:15:00,2026-01-14 11:45:00,90,T900017,T900026,,completed,2025-11-19 10:41:53,0.418,2026-01-14 10:15:00,2026-01-14,0.35,0.72,68.3,0.125,50.84,0.515,58.7,ml_based,1.0,26.77,0.068,-0.20499999999999996,-9.599999999999994,0.875,-24.070000000000004
200000378,Order,install,Normal,Fiber ONT installation,Pending,489 Main St,Chicago,CHICAGO,IL,69431,41.5573,-87.97363,2025-11-29 14:30:00,2025-11-29 16:30:00,120,T900038,T900036,,completed,2025-11-19 10:41:53,0.288,2025-11-29 14:30:00,2025-11-29,0.374,0.583,55.9,0.75,27.15,0.529,54.6,ml_based,1.125,35.28,-0.08600000000000002,-0.05399999999999994,-1.2999999999999972,0.375,8.130000000000003
200000379,Trouble,,Low,Network support,In Progress,1928 Elm St,Philadelphia,PHILADELPHIA,PA,70918,39.95374,-75.02542,2026-01-15 08:00:00,2026-01-15 09:30:00,90,T900082,T900082,,completed,2025-11-19 10:41:53,0.038,2026-01-15 08:00:00,2026-01-15,0.542,0.776,55.5,0.125,33.99,0.598,55.5,ml_based,1.0,33.99,-0.504,-0.17800000000000005,0.0,0.875,0.0
200000380,Trouble,,Critical,Network troubleshooting,In Progress,1881 Washington St,Phoenix,PHOENIX,AZ,57808,33.736305,-112.37721,2025-12-26 15:00:00,2025-12-26 16:30:00,90,T900069,T900069,,completed,2025-11-19 10:41:53,0.0,2025-12-26 15:00:00,2025-12-26,0.05,0.559,45.4,0.875,59.74,0.511,45.4,ml_based,1.125,59.74,-0.05,-0.04800000000000004,0.0,0.25,0.0
200000381,Order,install,Normal,Copper ONT installation,In Progress,1044 Oak St,Austin,AUSTIN,TX,11239,30.399536,-97.92599,2025-12-27 12:30:00,2025-12-27 13:00:00,30,T900138,T900139,,completed,2025-11-19 10:41:53,0.189,2025-12-27 12:30:00,2025-12-27,0.875,0.759,54.6,0.0,10.38,0.487,63.1,ml_based,1.125,37.65,-0.6859999999999999,-0.272,8.5,1.125,27.269999999999996
200000382,Trouble,,Low,Network support,Pending,8877 Main St,San Antonio,SAN ANTONIO,TX,71944,29.593082,-98.52803,2026-01-11 11:00:00,2026-01-11 12:00:00,60,T900091,T900093,,completed,2025-11-19 10:41:53,0.12,2026-01-11 11:00:00,2026-01-11,0.401,0.489,69.8,1.0,16.6,0.598,57.3,ml_based,1.0,37.14,-0.281,0.10899999999999999,-12.5,0.0,20.54
200000383,Trouble,,Critical,Line repair,Pending,3820 Oak St,Los Angeles,LOS ANGELES,CA,62773,33.6929,-118.12819,2025-11-12 11:45:00,2025-11-12 13:45:00,120,T900015,T900028,,completed,2025-11-19 10:41:53,0.268,2025-11-12 11:45:00,2025-11-12,0.08,0.605,62.4,0.8,50.36,0.508,54.3,ml_based,1.143,34.36,0.188,-0.09699999999999998,-8.100000000000001,0.34299999999999997,-16.0
200000384,Trouble,,Low,Network support,In Progress,1182 Oak St,Los Angeles,LOS ANGELES,CA,34964,34.344154,-118.010124,2025-12-04 12:00:00,2025-12-04 12:30:00,30,T900018,T900029,,completed,2025-11-19 10:41:53,0.387,2025-12-04 12:00:00,2025-12-04,0.3,0.605,80.4,0.25,62.14,0.505,55.0,ml_based,1.0,24.87,0.08700000000000002,-0.09999999999999998,-25.400000000000006,0.75,-37.269999999999996
200000385,Order,install,Normal,Fiber ONT installation,In Progress,9686 Washington St,Houston,HOUSTON,TX,23930,29.91114,-95.19966,2025-11-16 11:45:00,2025-11-16 12:15:00,30,T900049,T900056,,completed,2025-11-19 10:41:53,0.409,2025-11-16 11:45:00,2025-11-16,0.56,0.628,59.8,0.5,19.98,0.562,80.6,ml_based,1.0,18.51,-0.15100000000000008,-0.06599999999999995,20.799999999999997,0.5,-1.4699999999999989
200000386,Trouble,,Critical,Network troubleshooting,Pending,9793 Oak St,Chicago,CHICAGO,IL,30488,42.142944,-87.30391,2026-01-19 09:45:00,2026-01-19 11:15:00,90,T900040,T900040,,completed,2025-11-19 10:41:53,0.314,2026-01-19 09:45:00,2026-01-19,0.205,0.536,49.1,1.0,32.92,0.536,49.1,ml_based,1.0,32.92,0.10900000000000001,0.0,0.0,0.0,0.0
200000387,Trouble,,Low,Network support,Pending,6948 Oak St,Phoenix,PHOENIX,AZ,70098,33.28263,-112.28806,2025-12-24 15:45:00,2025-12-24 17:15:00,90,T900074,T900070,,completed,2025-11-19 10:41:53,0.478,2025-12-24 15:45:00,2025-12-24,0.468,0.573,66.3,0.4,30.98,0.466,60.1,ml_based,0.75,16.66,0.009999999999999953,-0.10699999999999993,-6.199999999999996,0.35,-14.32
200000388,Trouble,,Critical,Network troubleshooting,In Progress,4219 Oak St,Los Angeles,LOS ANGELES,CA,99790,34.083218,-118.005356,2026-01-12 14:00:00,2026-01-12 16:00:00,120,T900027,T900019,,completed,2025-11-19 10:41:53,0.214,2026-01-12 14:00:00,2026-01-12,0.242,0.499,57.7,0.833,35.36,0.501,66.6,ml_based,1.0,25.4,-0.027999999999999997,0.0020000000000000018,8.899999999999991,0.16700000000000004,-9.96
200000389,Order,upgrade,Normal,Equipment upgrade,Pending,1314 Elm St,Houston,HOUSTON,TX,96375,29.435476,-95.44462,2025-11-25 14:30:00,2025-11-25 15:30:00,60,T900055,T900055,,completed,2025-11-19 10:41:53,0.054,2025-11-25 14:30:00,2025-11-25,0.057,0.611,55.6,0.857,50.37,0.55,55.6,ml_based,1.143,50.37,-0.0030000000000000027,-0.06099999999999994,0.0,0.28600000000000003,0.0
200000390,Trouble,,Critical,Network troubleshooting,In Progress,9255 Main St,Chicago,CHICAGO,IL,14580,41.830196,-87.57089,2026-01-16 09:15:00,2026-01-16 11:15:00,120,T900040,T900030,,completed,2025-11-19 10:41:53,0.16,2026-01-16 09:15:00,2026-01-16,0.192,0.536,51.9,1.0,33.97,0.521,56.0,ml_based,1.143,24.94,-0.032,-0.015000000000000013,4.100000000000001,0.14300000000000002,-9.029999999999998
200000391,Trouble,,Critical,Line repair,In Progress,837 Oak St,Los Angeles,LOS ANGELES,CA,47386,34.056618,-118.11931,2025-12-17 11:30:00,2025-12-17 12:30:00,60,T900026,T900021,,completed,2025-11-19 10:41:53,0.426,2025-12-17 11:30:00,2025-12-17,0.459,0.544,48.4,0.625,24.28,0.501,48.6,ml_based,1.125,8.12,-0.03300000000000003,-0.04300000000000004,0.20000000000000284,0.5,-16.160000000000004
200000392,Trouble,,Low,Network support,In Progress,1083 Main St,Chicago,CHICAGO,IL,44867,41.872833,-87.89422,2025-12-23 08:15:00,2025-12-23 09:45:00,90,T900031,T900033,,completed,2025-11-19 10:41:53,0.249,2025-12-23 08:15:00,2025-12-23,0.244,0.417,37.2,0.625,42.15,0.511,49.6,ml_based,1.0,24.62,0.0050000000000000044,0.09400000000000003,12.399999999999999,0.375,-17.529999999999998
200000393,Trouble,,Critical,Network troubleshooting,In Progress,7393 Washington St,Los Angeles,LOS ANGELES,CA,19375,34.397095,-117.896126,2025-11-18 13:15:00,2025-11-18 13:45:00,30,T900016,T900026,,completed,2025-11-19 10:41:53,0.006,2025-11-18 13:15:00,2025-11-18,0.564,0.463,69.9,0.429,22.05,0.491,59.7,ml_based,1.125,67.25,-0.5579999999999999,0.02799999999999997,-10.200000000000003,0.696,45.2
200000394,Order,install,Normal,Fiber ONT installation,Pending,3604 Main St,San Diego,SAN DIEGO,CA,18184,32.685944,-116.82227,2025-11-13 12:30:00,2025-11-13 14:00:00,90,T900108,T900118,,completed,2025-11-19 10:41:53,0.0,2025-11-13 12:30:00,2025-11-13,0.508,0.735,66.4,0.0,40.98,0.467,65.6,ml_based,1.0,37.88,-0.508,-0.26799999999999996,-0.8000000000000114,1.0,-3.0999999999999943
200000395,Order,install,Normal,Copper ONT installation,In Progress,1915 Washington St,Houston,HOUSTON,TX,10757,29.921164,-95.490425,2026-01-17 14:15:00,2026-01-17 16:15:00,120,T900045,T900048,,completed,2025-11-19 10:41:53,0.0,2026-01-17 14:15:00,2026-01-17,0.703,0.618,68.4,0.571,5.74,0.554,76.1,ml_based,1.0,47.18,-0.703,-0.06399999999999995,7.699999999999989,0.42900000000000005,41.44
200000396,Trouble,,Low,Network support,Pending,5585 Main St,Philadelphia,PHILADELPHIA,PA,65362,40.277954,-75.40953,2025-12-02 09:45:00,2025-12-02 10:45:00,60,T900083,T900084,,completed,2025-11-19 10:41:53,0.532,2025-12-02 09:45:00,2025-12-02,0.286,0.525,49.7,0.286,54.29,0.588,37.5,ml_based,0.833,18.05,0.24600000000000005,0.06299999999999994,-12.200000000000003,0.5469999999999999,-36.239999999999995
200000397,Trouble,,Low,Network support,In Progress,5700 Washington St,San Antonio,SAN ANTONIO,TX,20489,29.552513,-98.7808,2025-12-15 12:15:00,2025-12-15 13:45:00,90,T900101,T900099,,completed,2025-11-19 10:41:53,0.204,2025-12-15 12:15:00,2025-12-15,0.449,0.611,51.8,0.0,45.92,0.572,68.2,ml_based,0.667,55.72,-0.24500000000000002,-0.039000000000000035,16.400000000000006,0.667,9.799999999999997
200000398,Order,install,Normal,Copper ONT installation,Pending,1277 Main St,Austin,AUSTIN,TX,40040,30.194124,-97.55221,2025-11-29 12:45:00,2025-11-29 13:45:00,60,T900135,T900135,,completed,2025-11-19 10:41:53,0.025,2025-11-29 12:45:00,2025-11-29,0.306,0.56,68.8,0.75,32.82,0.492,68.8,ml_based,1.125,32.82,-0.28099999999999997,-0.06800000000000006,0.0,0.375,0.0
200000399,Order,install,Normal,Copper ONT installation,Pending,8794 Washington St,Austin,AUSTIN,TX,64477,30.0728,-97.94412,2025-11-14 08:45:00,2025-11-14 10:45:00,120,T900135,T900143,,completed,2025-11-19 10:41:53,0.397,2025-11-14 08:45:00,2025-11-14,0.353,0.56,78.3,0.75,28.89,0.449,54.9,ml_based,1.0,20.87,0.04400000000000004,-0.11100000000000004,-23.4,0.25,-8.02
200000400,Order,upgrade,Normal,Equipment upgrade,In Progress,186 Elm St,Houston,HOUSTON,TX,87125,29.897131,-95.06303,2025-12-05 13:45:00,2025-12-05 15:15:00,90,T900049,T900047,,completed,2025-11-19 10:41:53,0.386,2025-12-05 13:45:00,2025-12-05,0.49,0.604,56.5,0.5,25.86,0.553,63.8,ml_based,0.857,24.68,-0.10399999999999998,-0.050999999999999934,7.299999999999997,0.357,-1.1799999999999997
200000401,Trouble,,Critical,Network troubleshooting,Pending,5630 Main St,Houston,HOUSTON,TX,21955,29.985764,-95.546425,2025-11-30 12:15:00,2025-11-30 13:45:00,90,T900057,T900058,,completed,2025-11-19 10:41:53,0.504,2025-11-30 12:15:00,2025-11-30,0.527,0.718,63.9,0.429,25.14,0.554,76.2,ml_based,1.0,7.83,-0.02300000000000002,-0.16399999999999992,12.300000000000004,0.571,-17.310000000000002
200000402,Order,install,Normal,Fiber ONT installation,Pending,3919 Elm St,Houston,HOUSTON,TX,91113,29.518963,-95.44601,2025-12-25 09:45:00,2025-12-25 10:45:00,60,T900048,T900049,,completed,2025-11-19 10:41:53,0.33,2025-12-25 09:45:00,2025-12-25,0.422,0.583,67.2,0.8,21.48,0.56,68.1,ml_based,0.875,30.4,-0.09199999999999997,-0.02299999999999991,0.8999999999999915,0.07499999999999996,8.919999999999998
200000403,Order,upgrade,Normal,Equipment upgrade,In Progress,8396 Washington St,Houston,HOUSTON,TX,12045,29.93446,-95.23637,2025-11-17 11:00:00,2025-11-17 11:30:00,30,T900054,T900052,,completed,2025-11-19 10:41:53,0.406,2025-11-17 11:00:00,2025-11-17,0.4,0.766,67.7,0.0,52.47,0.537,54.9,ml_based,0.857,22.84,0.006000000000000005,-0.22899999999999998,-12.800000000000004,0.857,-29.63
200000404,Order,install,Normal,Fiber ONT installation,In Progress,3529 Elm St,Houston,HOUSTON,TX,12951,30.000713,-95.67845,2025-11-17 14:45:00,2025-11-17 15:45:00,60,T900051,T900059,,completed,2025-11-19 10:41:53,0.208,2025-11-17 14:45:00,2025-11-17,0.08,0.504,62.3,0.8,54.5,0.549,56.8,ml_based,0.875,44.2,0.128,0.04500000000000004,-5.5,0.07499999999999996,-10.299999999999997
200000405,Trouble,,Critical,Line repair,Pending,3084 Main St,San Diego,SAN DIEGO,CA,53329,32.666428,-117.15201,2025-12-19 10:45:00,2025-12-19 12:45:00,120,T900118,T900118,,completed,2025-11-19 10:41:53,0.215,2025-12-19 10:45:00,2025-12-19,0.481,0.477,61.6,1.0,9.92,0.455,61.6,ml_based,1.125,9.92,-0.266,-0.021999999999999964,0.0,0.125,0.0
200000406,Trouble,,Critical,Network troubleshooting,In Progress,9240 Washington St,San Diego,SAN DIEGO,CA,71855,32.792847,-116.99665,2025-11-17 12:45:00,2025-11-17 14:15:00,90,T900116,T900106,,completed,2025-11-19 10:41:53,0.337,2025-11-17 12:45:00,2025-11-17,0.514,0.594,42.7,1.0,7.2,0.438,61.3,ml_based,1.0,5.02,-0.177,-0.15599999999999997,18.599999999999994,0.0,-2.1800000000000006
200000407,Order,install,Normal,Copper ONT installation,In Progress,4763 Washington St,Philadelphia,PHILADELPHIA,PA,99342,39.64679,-75.30773,2025-12-10 13:45:00,2025-12-10 15:15:00,90,T900075,T900086,,completed,2025-11-19 10:41:53,0.373,2025-12-10 13:45:00,2025-12-10,0.509,0.362,36.3,1.0,7.59,0.608,44.4,ml_based,0.5,47.58,-0.136,0.246,8.100000000000001,-0.5,39.989999999999995
